floor_area_pressure,long_item_share,cubic_item_share
0.7086666666666667,0.0,0.3333333333333333
0.7626666666666667,0.0,0.18181818181818182
1.0166666666666666,0.0,0.5833333333333334
0.924,0.0,0.4166666666666667
0.9846666666666667,0.0,0.5
0.984,0.0,0.5
0.222,0.0,0.0
0.13866666666666666,0.0,1.0
0.696,0.0,0.4444444444444444
0.906,0.0,0.25
1.2246666666666666,0.0,0.4
